date,platform,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,spend,conversions,conversion_value,video_views,reach,frequency,engagement_rate,likes,shares,comments,video_watch_25,video_watch_50,video_watch_75,video_watch_100,ctr,avg_cpc,quality_score,search_impression_share
2024-01-25,tiktok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,467890,7623,1189.4,120,,401234.0,,,,20789.0,6034.0,1678.0,323456.0,258901.0,184567.0,122345.0,0.01629229092308021,0.15602781057326512,,
2024-01-26,facebook,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50123,1034,147.5,17,,9123.0,41890.0,1.2,0.0206,,,,,,,,0.020629252039981644,0.14264990328820115,,
2024-01-26,facebook,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14234,689,254.7,44,,1456.0,11234.0,1.27,0.0484,,,,,,,,0.04840522692145567,0.36966618287373004,,
2024-01-26,facebook,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38890,1445,231.2,32,,5123.0,31567.0,1.23,0.0372,,,,,,,,0.03715608125482129,0.16,,
2024-01-26,facebook,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73456,261,94.6,7,,49234.0,59567.0,1.23,0.0036,,,,,,,,0.0035531474624264864,0.36245210727969346,,
2024-01-26,google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26789,1378,263.4,53,2650.0,,,,,,,,,,,,0.0515,0.19,9.0,0.92
2024-01-26,google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47234,945,605.6,25,1250.0,,,,,,,,,,,,0.02,0.64,7.0,0.46
2024-01-26,google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72890,2434,450.2,71,3550.0,,,,,,,,,,,,0.0334,0.18,8.0,0.69
2024-01-26,google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138567,512,136.2,15,750.0,,,,,,,,,,,,0.0037,0.27,7.0,0.36
2024-01-26,tiktok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,301234,4456,589.9,46,,245678.0,,,,10789.0,2901.0,689.0,191234.0,119234.0,80234.0,53456.0,0.014792486903868753,0.13238330341113105,,
2024-01-26,tiktok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167890,3234,845.6,85,,117890.0,,,,5678.0,1634.0,312.0,87234.0,58901.0,44234.0,29567.0,0.019262612424801952,0.26147186147186147,,
2024-01-26,tiktok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,256789,4012,489.2,36,,201234.0,,,,8901.0,2456.0,589.0,152345.0,120456.0,77890.0,47234.0,0.015623722199938472,0.12193419740777667,,
2024-01-26,tiktok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,445678,7234,1123.5,113,,378901.0,,,,19567.0,5678.0,1567.0,304567.0,243456.0,172345.0,114567.0,0.016231449611602996,0.1553082665192148,,
2024-01-27,facebook,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46234,934,133.8,15,,8456.0,38890.0,1.19,0.0202,,,,,,,,0.02020158325042177,0.14325481798715203,,
2024-01-27,facebook,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12567,567,209.4,36,,1267.0,9890.0,1.27,0.0451,,,,,,,,0.045118166626879924,0.3693121693121693,,
2024-01-27,facebook,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35890,1289,197.8,27,,4567.0,29567.0,1.21,0.0359,,,,,,,,0.03591529674003901,0.15345228859581073,,
2024-01-27,facebook,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68234,245,85.9,5,,45678.0,55890.0,1.22,0.0036,,,,,,,,0.0035905853386874577,0.3506122448979592,,
2024-01-27,google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25234,1312,250.3,49,2450.0,,,,,,,,,,,,0.052,0.19,9.0,0.91
2024-01-27,google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45678,901,584.5,24,1200.0,,,,,,,,,,,,0.0197,0.65,7.0,0.45
2024-01-27,google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70123,2356,431.2,68,3400.0,,,,,,,,,,,,0.0336,0.18,8.0,0.68
2024-01-27,google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134890,489,132.7,14,700.0,,,,,,,,,,,,0.0036,0.27,7.0,0.35
2024-01-27,tiktok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,278901,4123,545.6,42,,229234.0,,,,10123.0,2712.0,645.0,179234.0,112234.0,75678.0,50234.0,0.014783023366714354,0.1323308270676692,,
2024-01-27,tiktok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,153456,2945,789.2,79,,107890.0,,,,5234.0,1456.0,278.0,79567.0,53678.0,40234.0,26890.0,0.019191168804087166,0.2679796264855688,,
2024-01-27,tiktok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236789,3734,456.8,33,,187890.0,,,,8456.0,2267.0,545.0,142345.0,112345.0,72345.0,43789.0,0.015769313608317955,0.12233529726834494,,
2024-01-27,tiktok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423456,6789,1034.5,104,,356789.0,,,,18756.0,5345.0,1456.0,287234.0,229234.0,162345.0,107890.0,0.01603236227612786,0.1523788481366917,,
2024-01-28,facebook,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44567,890,127.6,13,,8123.0,37456.0,1.19,0.02,,,,,,,,0.019969932910000675,0.14337078651685392,,
2024-01-28,facebook,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11456,523,192.3,33,,1089.0,8967.0,1.28,0.0457,,,,,,,,0.04565293296089386,0.3676864244741874,,
2024-01-28,facebook,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33567,1203,184.5,25,,4123.0,27890.0,1.2,0.0358,,,,,,,,0.035838770220752526,0.15336658354114713,,
2024-01-28,facebook,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,65789,234,80.4,4,,43890.0,54123.0,1.21,0.0036,,,,,,,,0.003556825609144386,0.3435897435897436,,
2024-01-28,google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23567,1189,226.8,44,2200.0,,,,,,,,,,,,0.0505,0.19,9.0,0.9
2024-01-28,google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42890,834,549.3,21,1050.0,,,,,,,,,,,,0.0195,0.66,7.0,0.43
2024-01-28,google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66234,2167,395.8,61,3050.0,,,,,,,,,,,,0.0327,0.18,8.0,0.66
2024-01-28,google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127345,445,125.1,12,600.0,,,,,,,,,,,,0.0035,0.28,7.0,0.33
2024-01-28,tiktok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,267890,3945,501.2,40,,221234.0,,,,9789.0,2634.0,623.0,173456.0,109234.0,73567.0,49234.0,0.014726193586920004,0.1270468948035488,,
2024-01-28,tiktok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148901,2834,756.7,76,,101234.0,,,,5012.0,1423.0,267.0,74567.0,50234.0,37890.0,25234.0,0.01903278016937428,0.26700776287932254,,
2024-01-28,tiktok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,223456,3567,427.7,30,,178901.0,,,,8234.0,2267.0,534.0,135234.0,106789.0,69234.0,41789.0,0.015962874122869827,0.11990468180543874,,
2024-01-28,tiktok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,401234,6456,989.9,101,,332345.0,,,,17234.0,5012.0,1378.0,267890.0,214567.0,151234.0,99567.0,0.01609036123558821,0.15333023543990087,,
2024-01-29,facebook,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47890,967,138.4,15,,8789.0,40234.0,1.19,0.0202,,,,,,,,0.020192106911672583,0.14312306101344366,,
2024-01-29,facebook,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13234,612,226.5,39,,1345.0,10456.0,1.27,0.0463,,,,,,,,0.046244521686564906,0.3700980392156863,,
2024-01-29,facebook,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36234,1334,203.7,28,,4678.0,30123.0,1.2,0.0368,,,,,,,,0.036816249931004026,0.15269865067466265,,
2024-01-29,facebook,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69567,253,88.7,6,,46890.0,57123.0,1.22,0.0036,,,,,,,,0.0036367818074661837,0.3505928853754941,,
2024-01-29,google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24890,1278,244.2,47,2350.0,,,,,,,,,,,,0.0513,0.19,9.0,0.91
2024-01-29,google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44567,878,570.8,23,1150.0,,,,,,,,,,,,0.0197,0.65,7.0,0.44
2024-01-29,google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68456,2289,419.5,66,3300.0,,,,,,,,,,,,0.0334,0.18,8.0,0.67
2024-01-29,google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131234,467,128.9,13,650.0,,,,,,,,,,,,0.0036,0.28,7.0,0.34
2024-01-29,tiktok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289012,4234,556.7,43,,234567.0,,,,10345.0,2789.0,656.0,182345.0,114567.0,77234.0,51234.0,0.014649910730350296,0.13148323098724612,,
2024-01-29,tiktok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156789,3012,812.3,82,,109876.0,,,,5456.0,1567.0,289.0,81234.0,54678.0,41234.0,27567.0,0.019210531351051413,0.2696879150066401,,
2024-01-29,tiktok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,245678,3890,467.8,34,,195678.0,,,,8567.0,2345.0,567.0,148234.0,117234.0,75234.0,45789.0,0.015833733586238897,0.12025706940874037,,
2024-01-29,tiktok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423456,6890,1056.8,107,,356789.0,,,,18890.0,5456.0,1489.0,289234.0,231456.0,164567.0,109234.0,0.016270875840701277,0.15338171262699563,,
2024-01-30,facebook,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49234,1001,142.8,16,,9012.0,41567.0,1.18,0.0203,,,,,,,,0.02033147824674006,0.14265734265734267,,
2024-01-30,facebook,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14123,645,236.9,41,,1423.0,11123.0,1.27,0.0457,,,,,,,,0.04567018338879841,0.36728682170542637,,
2024-01-30,facebook,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37890,1412,216.5,30,,4956.0,30890.0,1.23,0.0373,,,,,,,,0.03726576933227765,0.153328611898017,,
2024-01-30,facebook,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,72123,261,91.3,7,,48567.0,58890.0,1.22,0.0036,,,,,,,,0.0036188178528347406,0.3498084291187739,,
2024-01-30,google,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25456,1334,254.6,50,2500.0,,,,,,,,,,,,0.0524,0.19,9.0,0.92
2024-01-30,google,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45890,912,587.7,24,1200.0,,,,,,,,,,,,0.0199,0.64,7.0,0.45
2024-01-30,google,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70234,2367,432.1,68,3400.0,,,,,,,,,,,,0.0337,0.18,8.0,0.67
2024-01-30,google,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133456,478,131.2,14,700.0,,,,,,,,,,,,0.0036,0.27,7.0,0.35
2024-01-30,tiktok,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,295678,4345,573.2,44,,241234.0,,,,10567.0,2856.0,667.0,188234.0,117890.0,79234.0,52789.0,0.014695039874458025,0.13192174913693902,,
2024-01-30,tiktok,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,161234,3089,823.7,83,,113456.0,,,,5523.0,1589.0,301.0,83567.0,56234.0,42345.0,28234.0,0.01915849014475855,0.2666558756879249,,
2024-01-30,tiktok,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,251234,3967,481.5,35,,198901.0,,,,8678.0,2378.0,556.0,150567.0,119234.0,76890.0,46567.0,0.015790060262544082,0.12137635492815729,,
2024-01-30,tiktok,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,434567,7012,1089.3,109,,367890.0,,,,19234.0,5534.0,1523.0,296234.0,237890.0,168234.0,111234.0,0.016135601644855686,0.15534797490017113,,
